RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,statefips,region_tag
76642,23694,43337,zip,OH,OH,Morral,"Marion, OH",Marion County,39,morral-oh-43337
87343,23694,66854,zip,KS,KS,Hartford,,Coffey County,20,hartford-ks-66854
64487,23702,16210,zip,PA,PA,Adrian,"Pittsburgh, PA",Armstrong County,42,adrian-pa-16210
66610,23702,20758,zip,MD,MD,Friendship,"Baltimore-Columbia-Towson, MD",Anne Arundel County,24,friendship-md-20758
68908,23702,26169,zip,WV,WV,Ravenswood,"Parkersburg-Vienna, WV",Wood County,54,ravenswood-wv-26169
82484,23708,55918,zip,MN,MN,Brownsdale,"Austin, MN",Mower County,27,brownsdale-mn-55918
88182,23708,68813,zip,NE,NE,Anselmo,,Custer County,31,anselmo-ne-68813
65449,23708,18370,zip,PA,PA,Swiftwater,"East Stroudsburg, PA",Monroe County,42,swiftwater-pa-18370
85399,23708,62284,zip,IL,IL,Smithboro,"St. Louis, MO-IL",Bond County,17,smithboro-il-62284
80002,23713,49873,zip,MI,MI,Bark River,"Marinette, WI-MI",Menominee County,26,bark-river-mi-49873
83868,23713,59003,zip,MT,MT,Lame Deer,,Rosebud County,30,lame-deer-mt-59003
86321,23713,64074,zip,MO,MO,Bates City,"Kansas City, MO-KS",Lafayette County,29,bates-city-mo-64074
90440,23713,74533,zip,OK,OK,Caney,,Atoka County,40,caney-ok-74533
83220,23713,57319,zip,SD,SD,,"Sioux Falls, SD",McCook County,46,
82567,23713,56027,zip,MN,MN,Elmore,,Faribault County,27,elmore-mn-56027
81161,23720,53034,zip,WI,WI,Hustisford,"Beaver Dam, WI",Dodge County,55,hustisford-wi-53034
69014,23720,26419,zip,WV,WV,Jacksonburg,,Wetzel County,54,jacksonburg-wv-26419
93703,23720,81133,zip,CO,CO,Fort Garland,,Costilla County,8,fort-garland-co-81133
77706,23725,45620,zip,OH,OH,Cheshire,"Point Pleasant, WV-OH",Gallia County,39,cheshire-oh-45620
76378,23725,42462,zip,KY,KY,Waverly,,Union County,21,waverly-ky-42462
98350,23725,95659,zip,CA,CA,Nicolaus,"Yuba City, CA",Sutter County,6,nicolaus-ca-95659
91519,23725,76649,zip,TX,TX,Iredell,,Bosque County,48,iredell-tx-76649
63924,23725,15142,zip,PA,PA,Presto,"Pittsburgh, PA",Allegheny County,42,presto-pa-15142
75932,23725,41132,zip,KY,KY,Denton,"Huntington-Ashland, WV-KY-OH",Carter County,21,denton-ky-41132
78776,23733,47837,zip,IN,IN,Carbon,"Terre Haute, IN",Parke County,18,carbon-in-47837
99738,23733,98351,zip,WA,WA,Longbranch,"Seattle-Tacoma-Bellevue, WA",Pierce County,53,longbranch-wa-98351
88285,23733,68967,zip,NE,NE,Edison,,Furnas County,31,edison-ne-68967
78694,23733,47612,zip,IN,IN,Poseyville,"Evansville, IN-KY",Posey County,18,poseyville-in-47612
81189,23739,53069,zip,WI,WI,Okauchee,"Milwaukee-Waukesha, WI",Waukesha County,55,okauchee-wi-53069
62847,23739,12934,zip,NY,NY,Ellenburg Center,"Plattsburgh, NY",Clinton County,36,ellenburg-center-ny-12934
76514,23739,43084,zip,OH,OH,Woodstock,"Urbana, OH",Champaign County,39,woodstock-oh-43084
87081,23739,66072,zip,KS,KS,Parker,"Kansas City, MO-KS",Linn County,20,parker-ks-66072
84064,23739,59453,zip,MT,MT,Judith Gap,,Wheatland County,30,judith-gap-mt-59453
59197,23739,3780,zip,NH,NH,Haverhill,"Lebanon, NH-VT",Grafton County,33,haverhill-nh-3780
83827,23746,58768,zip,ND,ND,Velva,"Minot, ND",Ward County,38,velva-nd-58768
64352,23746,15870,zip,PA,PA,Wilcox,"St. Marys, PA",Elk County,42,wilcox-pa-15870
82590,23746,56054,zip,MN,MN,Lafayette,"Mankato, MN",Nicollet County,27,lafayette-mn-56054
88174,23746,68790,zip,NE,NE,Winside,,Wayne County,31,winside-ne-68790
94377,23753,84006,zip,UT,UT,Bingham Canyon,"Salt Lake City, UT",Salt Lake County,49,bingham-canyon-ut-84006
80086,23753,50026,zip,IA,IA,Bagley,"Des Moines-West Des Moines, IA",Guthrie County,19,bagley-ia-50026
67081,23753,21856,zip,MD,MD,Quantico,"Salisbury, MD-DE",Wicomico County,24,quantico-md-21856
83075,23753,57015,zip,SD,SD,Chancellor,"Sioux Falls, SD",Turner County,46,chancellor-sd-57015
67849,23753,23878,zip,VA,VA,Courtland,"Virginia Beach-Norfolk-Newport News, VA-NC",Southampton County,51,courtland-va-23878
77641,23753,45388,zip,OH,OH,Yorkshire,"Greenville, OH",Darke County,39,yorkshire-oh-45388
59837,23760,5158,zip,VT,VT,Westminster,,Windham County,50,westminster-vt-5158
75552,23760,40176,zip,KY,KY,Webster,,Breckinridge County,21,webster-ky-40176
59133,23760,3457,zip,NH,NH,Nelson,"Keene, NH",Cheshire County,33,nelson-nh-3457
86107,23760,63558,zip,MO,MO,New Cambria,,Macon County,29,new-cambria-mo-63558
71646,23760,31743,zip,GA,GA,De Soto,"Albany, GA",Lee County,13,de-soto-ga-31743
83205,23766,57270,zip,SD,SD,Veblen,,Marshall County,46,veblen-sd-57270
84953,23766,61414,zip,IL,IL,Altona,"Galesburg, IL",Knox County,17,altona-il-61414
85589,23766,62625,zip,IL,IL,Cantrall,"Springfield, IL",Sangamon County,17,cantrall-il-62625
86693,23766,65075,zip,MO,MO,Saint Elizabeth,,Miller County,29,saint-elizabeth-mo-65075
87615,23766,67484,zip,KS,KS,,"Salina, KS",Ottawa County,20,
58801,23766,2543,zip,MA,MA,Woods Hole,"Barnstable Town, MA",Barnstable County,25,woods-hole-ma-2543
74826,23773,38457,zip,TN,TN,Five Points,"Lawrenceburg, TN",Lawrence County,47,five-points-tn-38457
83000,23773,56667,zip,MN,MN,Puposky,"Bemidji, MN",Beltrami County,27,puposky-mn-56667
85481,23773,62431,zip,IL,IL,Herrick,,Shelby County,17,herrick-il-62431
76099,23773,41667,zip,KY,KY,Weeksbury,,Floyd County,21,weeksbury-ky-41667
80946,23773,52329,zip,IA,IA,Rowley,,Buchanan County,19,rowley-ia-52329
82556,23773,56014,zip,MN,MN,Bricelyn,,Faribault County,27,bricelyn-mn-56014
90490,23782,74651,zip,OK,OK,Red Rock,,Noble County,40,red-rock-ok-74651
85516,23782,62473,zip,IL,IL,Watson,"Effingham, IL",Effingham County,17,watson-il-62473
76062,23782,41566,zip,KY,KY,Steele,,Pike County,21,steele-ky-41566
64827,23782,16942,zip,PA,PA,Osceola,,Tioga County,42,osceola-pa-16942
80885,23782,52215,zip,IA,IA,Chelsea,,Tama County,19,chelsea-ia-52215
94199,23787,83535,zip,ID,ID,Juliaetta,"Moscow, ID",Latah County,16,juliaetta-id-83535
88152,23787,68765,zip,NE,NE,Wausa,"Norfolk, NE",Pierce County,31,wausa-ne-68765
99017,23787,97011,zip,OR,OR,Brightwood,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,41,brightwood-or-97011
99465,23787,97876,zip,OR,OR,Summerville,"La Grande, OR",Union County,41,summerville-or-97876
63117,23792,13437,zip,NY,NY,Redfield,"Syracuse, NY",Oswego County,36,redfield-ny-13437
58320,23792,1259,zip,MA,MA,New Marlborough,"Pittsfield, MA",Berkshire County,25,new-marlborough-ma-1259
91227,23792,76070,zip,TX,TX,Nemo,,Somervell County,48,nemo-tx-76070
59814,23795,5081,zip,VT,VT,Newbury,"Lebanon, NH-VT",Orange County,50,newbury-vt-5081
59529,23795,4487,zip,ME,ME,Carroll Plantation,"Bangor, ME",Penobscot County,23,carroll-plantation-me-4487
66765,23795,21077,zip,MD,MD,Harmans,"Baltimore-Columbia-Towson, MD",Anne Arundel County,24,harmans-md-21077
74634,23800,38076,zip,TN,TN,Williston,"Memphis, TN-MS-AR",Fayette County,47,williston-tn-38076
93403,23800,80454,zip,CO,CO,Morrison,"Denver-Aurora-Lakewood, CO",Jefferson County,8,morrison-co-80454
90011,23800,73430,zip,OK,OK,Burneyville,"Ardmore, OK",Love County,40,burneyville-ok-73430
82982,23800,56644,zip,MN,MN,Gonvick,,Clearwater County,27,gonvick-mn-56644
82557,23800,56016,zip,MN,MN,Clarks Grove,"Albert Lea, MN",Freeborn County,27,clarks-grove-mn-56016
69188,23805,27042,zip,NC,NC,Walnut Cove,"Winston-Salem, NC",Stokes County,37,walnut-cove-nc-27042
81758,23805,54540,zip,WI,WI,Land O Lakes,,Vilas County,55,land-o-lakes-wi-54540
87993,23805,68422,zip,NE,NE,Pickrell,"Beatrice, NE",Gage County,31,pickrell-ne-68422
81366,23805,53541,zip,WI,WI,Gratiot,,Lafayette County,55,gratiot-wi-53541
87401,23805,67008,zip,KS,KS,Atlanta,"Winfield, KS",Cowley County,20,atlanta-ks-67008
87592,23805,67451,zip,KS,KS,Hope,,Dickinson County,20,hope-ks-67451
94531,23805,84314,zip,UT,UT,Honeyville,"Ogden-Clearfield, UT",Box Elder County,49,honeyville-ut-84314
68787,23815,25854,zip,WV,WV,Mount Lookout,"Beckley, WV",Fayette County,54,mount-lookout-wv-25854
79955,23818,49805,zip,MI,MI,Allouez,"Houghton, MI",Keweenaw County,26,allouez-mi-49805
94156,23821,83427,zip,ID,ID,Iona,"Idaho Falls, ID",Bonneville County,16,iona-id-83427
83641,23821,58384,zip,ND,ND,,,Bottineau County,38,
81026,23821,52574,zip,IA,IA,Mystic,,Appanoose County,19,mystic-ia-52574
97901,23821,94970,zip,CA,CA,Stinson Beach,"San Francisco-Oakland-Berkeley, CA",Marin County,6,stinson-beach-ca-94970
81171,23821,53046,zip,WI,WI,Lannon,"Milwaukee-Waukesha, WI",Waukesha County,55,lannon-wi-53046
64201,23828,15629,zip,PA,PA,East Vandergrift,"Pittsburgh, PA",Westmoreland County,42,east-vandergrift-pa-15629
86086,23828,63533,zip,MO,MO,Brashear,"Kirksville, MO",Adair County,29,brashear-mo-63533
83182,23828,57243,zip,SD,SD,,"Watertown, SD",Codington County,46,
100029,23832,98933,zip,WA,WA,Harrah,"Yakima, WA",Yakima County,53,harrah-wa-98933
73718,23832,36052,zip,AL,AL,Pike Road,"Montgomery, AL",Montgomery County,1,pike-road-al-36052
59478,23834,4414,zip,ME,ME,Lake View Plantation,,Piscataquis County,23,lake-view-plantation-me-4414
73506,23834,35552,zip,AL,AL,Detroit,,Marion County,1,detroit-al-35552
76294,23837,42275,zip,KY,KY,Brownsville,"Bowling Green, KY",Edmonson County,21,brownsville-ky-42275
80442,23837,50575,zip,IA,IA,Pomeroy,,Calhoun County,19,pomeroy-ia-50575
76031,23837,41519,zip,KY,KY,Sidney,,Pike County,21,sidney-ky-41519
58924,23837,2826,zip,RI,RI,Burrillville,"Providence-Warwick, RI-MA",Providence County,44,burrillville-ri-2826
85782,23837,62916,zip,IL,IL,Campbell Hill,,Randolph County,17,campbell-hill-il-62916
76446,23837,42782,zip,KY,KY,Summersville,"Campbellsville, KY",Green County,21,summersville-ky-42782
68093,23837,24318,zip,VA,VA,Bland,"Bluefield, WV-VA",Bland County,51,bland-va-24318
63196,23837,13635,zip,NY,NY,Edwards,"Ogdensburg-Massena, NY",Saint Lawrence County,36,edwards-ny-13635
99444,23847,97842,zip,OR,OR,Imnaha,,Wallowa County,41,imnaha-or-97842
62683,23847,12585,zip,NY,NY,Verbank,"Poughkeepsie-Newburgh-Middletown, NY",Dutchess County,36,verbank-ny-12585
76171,23847,41862,zip,KY,KY,Topmost,,Knott County,21,topmost-ky-41862
67826,23851,23839,zip,VA,VA,Dendron,,Surry County,51,dendron-va-23839
91579,23851,76827,zip,TX,TX,Brookesmith,"Brownwood, TX",Brown County,48,brookesmith-tx-76827
80682,23851,51430,zip,IA,IA,Arcadia,"Carroll, IA",Carroll County,19,arcadia-ia-51430
68522,23855,25243,zip,WV,WV,Gandeeville,,Roane County,54,gandeeville-wv-25243
71585,23855,31568,zip,GA,GA,White Oak,"St. Marys, GA",Camden County,13,white-oak-ga-31568
88377,23855,69214,zip,NE,NE,Johnstown,,Brown County,31,johnstown-ne-69214
81936,23858,54855,zip,WI,WI,Marengo,,Ashland County,55,marengo-wi-54855
66676,23858,20868,zip,MD,MD,Spencerville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,24,spencerville-md-20868
80007,23858,49879,zip,MI,MI,Republic,"Marquette, MI",Marquette County,26,republic-mi-49879
73851,23863,36374,zip,AL,AL,,"Ozark, AL",Dale County,1,
84049,23863,59433,zip,MT,MT,Dutton,,Teton County,30,dutton-mt-59433
68938,23863,26238,zip,WV,WV,Buckhannon,,Barbour County,54,buckhannon-wv-26238
82836,23869,56386,zip,MN,MN,Wahkon,"Minneapolis-St. Paul-Bloomington, MN-WI",Mille Lacs County,27,wahkon-mn-56386
75543,23869,40157,zip,KY,KY,Payneville,"Elizabethtown-Fort Knox, KY",Meade County,21,payneville-ky-40157
82685,23869,56183,zip,MN,MN,Westbrook,,Cottonwood County,27,westbrook-mn-56183
60037,23869,5832,zip,VT,VT,Kirby,,Caledonia County,50,kirby-vt-5832
59949,23869,5650,zip,VT,VT,Calais,"Barre, VT",Washington County,50,calais-vt-5650
64975,23875,17237,zip,PA,PA,Mont Alto,"Chambersburg-Waynesboro, PA",Franklin County,42,mont-alto-pa-17237
79984,23875,49847,zip,MI,MI,Hermansville,"Marinette, WI-MI",Menominee County,26,hermansville-mi-49847
88083,23875,68647,zip,NE,NE,,"Columbus, NE",Platte County,31,
80858,23875,52160,zip,IA,IA,New Albin,,Allamakee County,19,new-albin-ia-52160
58304,23875,1236,zip,MA,MA,Great Barrington,"Pittsfield, MA",Berkshire County,25,great-barrington-ma-1236
69562,23880,27866,zip,NC,NC,Pleasant Hill,"Roanoke Rapids, NC",Northampton County,37,pleasant-hill-nc-27866
80253,23880,50257,zip,IA,IA,Truro,"Des Moines-West Des Moines, IA",Madison County,19,truro-ia-50257
58858,23880,2671,zip,MA,MA,Harwich,"Barnstable Town, MA",Barnstable County,25,harwich-ma-2671
85461,23880,62378,zip,IL,IL,Versailles,,Brown County,17,versailles-il-62378
85905,23880,63071,zip,MO,MO,Sullivan,,Washington County,29,sullivan-mo-63071
76055,23880,41558,zip,KY,KY,Ransom,,Pike County,21,ransom-ky-41558
87661,23886,67566,zip,KS,KS,Partridge,"Hutchinson, KS",Reno County,20,partridge-ks-67566
68891,23886,26141,zip,WV,WV,Spencer,,Calhoun County,54,spencer-wv-26141
67284,23886,22511,zip,VA,VA,Lottsburg,,Northumberland County,51,lottsburg-va-22511
80128,23890,50071,zip,IA,IA,Dows,,Wright County,19,dows-ia-50071
77395,23890,45001,zip,OH,OH,Addyston,"Cincinnati, OH-KY-IN",Hamilton County,39,addyston-oh-45001
75975,23890,41257,zip,KY,KY,Stambaugh,,Johnson County,21,stambaugh-ky-41257
67850,23890,23879,zip,VA,VA,Skippers,,Greensville County,51,skippers-va-23879
95533,23896,88039,zip,NM,NM,Glenwood,,Catron County,35,glenwood-nm-88039
68523,23896,25244,zip,WV,WV,Gay,"Charleston, WV",Jackson County,54,gay-wv-25244
99986,23896,98830,zip,WA,WA,Bridgeport,"Wenatchee, WA",Douglas County,53,bridgeport-wa-98830
88132,23896,68741,zip,NE,NE,Hubbard,"Sioux City, IA-NE-SD",Dakota County,31,hubbard-ne-68741
74858,23901,38543,zip,TN,TN,Livingston,"Cookeville, TN",Overton County,47,livingston-tn-38543
80416,23901,50542,zip,IA,IA,Goldfield,,Wright County,19,goldfield-ia-50542
64195,23901,15623,zip,PA,PA,Claridge,"Pittsburgh, PA",Westmoreland County,42,claridge-pa-15623
88711,23901,70631,zip,LA,LA,Cameron,"Lake Charles, LA",Cameron Parish,22,cameron-la-70631
68988,23901,26346,zip,WV,WV,,,Ritchie County,54,
89974,23907,73151,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,40,oklahoma-city-ok-73151
86127,23907,63631,zip,MO,MO,Caledonia,,Washington County,29,caledonia-mo-63631
94337,23907,83839,zip,ID,ID,Kingston,,Shoshone County,16,kingston-id-83839
58295,23907,1222,zip,MA,MA,Sheffield,"Pittsfield, MA",Berkshire County,25,sheffield-ma-1222
87798,23907,68004,zip,NE,NE,,,Cuming County,31,
87546,23907,67342,zip,KS,KS,Edna,"Parsons, KS",Labette County,20,edna-ks-67342
64105,23913,15451,zip,PA,PA,Lake Lynn,"Pittsburgh, PA",Fayette County,42,lake-lynn-pa-15451
60090,23913,6023,zip,CT,CT,Berlin,"Hartford-East Hartford-Middletown, CT",Hartford County,9,berlin-ct-6023
88576,23913,70397,zip,LA,LA,Theriot,"Houma-Thibodaux, LA",Terrebonne Parish,22,theriot-la-70397
80710,23913,51465,zip,IA,IA,Vail,,Crawford County,19,vail-ia-51465
93944,23917,82523,zip,WY,WY,Pavillion,"Riverton, WY",Fremont County,56,pavillion-wy-82523
90439,23917,74531,zip,OK,OK,,,Hughes County,40,
80840,23921,52133,zip,IA,IA,Castalia,,Winneshiek County,19,castalia-ia-52133
68975,23921,26320,zip,WV,WV,Alma,,Tyler County,54,alma-wv-26320
93418,23921,80474,zip,CO,CO,,"Denver-Aurora-Lakewood, CO",Gilpin County,8,
85227,23921,61917,zip,IL,IL,Brocton,,Edgar County,17,brocton-il-61917
83884,23921,59024,zip,MT,MT,Hardin,,Big Horn County,30,hardin-mt-59024
86682,23921,65061,zip,MO,MO,Morrison,,Gasconade County,29,morrison-mo-65061
91432,23928,76486,zip,TX,TX,Perrin,,Jack County,48,perrin-tx-76486
59550,23928,4551,zip,ME,ME,,,Lincoln County,23,
98662,23928,96148,zip,CA,CA,Tahoe Vista,"Sacramento-Roseville-Folsom, CA",Placer County,6,tahoe-vista-ca-96148
93550,23933,80815,zip,CO,CO,Flagler,,Kit Carson County,8,flagler-co-80815
84261,23933,59928,zip,MT,MT,Polebridge,"Kalispell, MT",Flathead County,30,polebridge-mt-59928
60049,23933,5847,zip,VT,VT,Lowell,,Orleans County,50,lowell-vt-5847
80112,23933,50055,zip,IA,IA,Collins,"Ames, IA",Story County,19,collins-ia-50055
86439,23933,64436,zip,MO,MO,Cosby,"St. Joseph, MO-KS",Andrew County,29,cosby-mo-64436
84096,23939,59524,zip,MT,MT,Dodson,,Blaine County,30,dodson-mt-59524
62599,23939,12480,zip,NY,NY,Shandaken,"Kingston, NY",Ulster County,36,shandaken-ny-12480
80848,23939,52146,zip,IA,IA,Harpers Ferry,,Allamakee County,19,harpers-ferry-ia-52146
73850,23939,36373,zip,AL,AL,Shorterville,"Dothan, AL",Henry County,1,shorterville-al-36373
80426,23939,50557,zip,IA,IA,Lehigh,"Fort Dodge, IA",Webster County,19,lehigh-ia-50557
82645,23939,56138,zip,MN,MN,Hills,,Rock County,27,hills-mn-56138
81549,23939,54027,zip,WI,WI,Wilson,"Minneapolis-St. Paul-Bloomington, MN-WI",Saint Croix County,55,wilson-wi-54027
99421,23946,97812,zip,OR,OR,Arlington,,Gilliam County,41,arlington-or-97812
82862,23946,56447,zip,MN,MN,Emily,"Brainerd, MN",Crow Wing County,27,emily-mn-56447
58327,23946,1270,zip,MA,MA,Windsor,"Pittsfield, MA",Berkshire County,25,windsor-ma-1270
91445,23950,76519,zip,TX,TX,Temple,"Killeen-Temple, TX",Bell County,48,temple-tx-76519
85386,23950,62268,zip,IL,IL,,,Washington County,17,
93390,23950,80438,zip,CO,CO,Empire,"Denver-Aurora-Lakewood, CO",Clear Creek County,8,empire-co-80438
77982,23950,46133,zip,IN,IN,Glenwood,,Rush County,18,glenwood-in-46133
90903,23950,75435,zip,TX,TX,Deport,"Paris, TX",Lamar County,48,deport-tx-75435
99686,23950,98280,zip,WA,WA,Orcas,,San Juan County,53,orcas-wa-98280
90528,23957,74766,zip,OK,OK,Wright City,,McCurtain County,40,wright-city-ok-74766
74250,23957,37219,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,47,nashville-tn-37219
60027,23957,5821,zip,VT,VT,Barnet,,Caledonia County,50,barnet-vt-5821
78102,23957,46346,zip,IN,IN,Kingsford Heights,"Michigan City-La Porte, IN",La Porte County,18,kingsford-heights-in-46346
67004,23957,21723,zip,MD,MD,Glenwood,"Baltimore-Columbia-Towson, MD",Howard County,24,glenwood-md-21723
81737,23957,54512,zip,WI,WI,Boulder Junction,,Vilas County,55,boulder-junction-wi-54512
81067,23957,52651,zip,IA,IA,Stockport,,Van Buren County,19,stockport-ia-52651
68327,23966,24853,zip,WV,WV,,,McDowell County,54,
59741,23966,4961,zip,ME,ME,Lexington,,Somerset County,23,lexington-me-4961
82805,23966,56349,zip,MN,MN,Lowry,,Pope County,27,lowry-mn-56349
59843,23966,5252,zip,VT,VT,Sunderland,"Bennington, VT",Bennington County,50,sunderland-vt-5252
66500,23974,20608,zip,MD,MD,Aquasco,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,24,aquasco-md-20608
67500,23974,23050,zip,VA,VA,Dutton,"Virginia Beach-Norfolk-Newport News, VA-NC",Mathews County,51,dutton-va-23050
87810,23974,68020,zip,NE,NE,Decatur,,Burt County,31,decatur-ne-68020
99236,23974,97377,zip,OR,OR,Shedd,"Albany-Lebanon, OR",Linn County,41,shedd-or-97377
65502,23974,18464,zip,PA,PA,Tafton,"New York-Newark-Jersey City, NY-NJ-PA",Pike County,42,tafton-pa-18464
80020,23974,49896,zip,MI,MI,Wilson,"Marinette, WI-MI",Menominee County,26,wilson-mi-49896
80184,23982,50153,zip,IA,IA,Lynnville,"Des Moines-West Des Moines, IA",Jasper County,19,lynnville-ia-50153
66509,23982,20618,zip,MD,MD,Bushwood,"California-Lexington Park, MD",Saint Marys County,24,bushwood-md-20618
94159,23984,83431,zip,ID,ID,Lewisville,"Idaho Falls, ID",Jefferson County,16,lewisville-id-83431
86131,23984,63637,zip,MO,MO,Doe Run,"Farmington, MO",Saint Francois County,29,doe-run-mo-63637
76052,23984,41554,zip,KY,KY,Phyllis,,Pike County,21,phyllis-ky-41554
79673,23984,49303,zip,MI,MI,Bailey,"Muskegon, MI",Muskegon County,26,bailey-mi-49303
82488,23984,55922,zip,MN,MN,Canton,"Rochester, MN",Fillmore County,27,canton-mn-55922
68537,23984,25267,zip,WV,WV,Normantown,,Gilmer County,54,normantown-wv-25267
97173,23984,93239,zip,CA,CA,Kettleman City,"Hanford-Corcoran, CA",Kings County,6,kettleman-city-ca-93239
64295,23991,15753,zip,PA,PA,La Jose,"DuBois, PA",Clearfield County,42,la-jose-pa-15753
92882,23991,79244,zip,TX,TX,Matador,,Motley County,48,matador-tx-79244
85807,23991,62947,zip,IL,IL,Herod,,Pope County,17,herod-il-62947
98626,23991,96107,zip,CA,CA,Coleville,,Mono County,6,coleville-ca-96107
80408,23991,50532,zip,IA,IA,Duncombe,"Fort Dodge, IA",Webster County,19,duncombe-ia-50532
83174,23991,57234,zip,SD,SD,Estelline,"Watertown, SD",Hamlin County,46,estelline-sd-57234
94902,23991,85325,zip,AZ,AZ,Bouse,,La Paz County,4,bouse-az-85325
76107,23999,41721,zip,KY,KY,Gays Creek,,Perry County,21,gays-creek-ky-41721
82756,23999,56291,zip,MN,MN,,"Marshall, MN",Lyon County,27,
78679,23999,47579,zip,IN,IN,Lamar,,Spencer County,18,lamar-in-47579
80271,24005,50278,zip,IA,IA,Zearing,"Ames, IA",Story County,19,zearing-ia-50278
75821,24005,40902,zip,KY,KY,Pineville,"Middlesborough, KY",Bell County,21,pineville-ky-40902
69009,24005,26410,zip,WV,WV,Newburg,"Morgantown, WV",Preston County,54,newburg-wv-26410
75954,24005,41183,zip,KY,KY,Worthington,"Huntington-Ashland, WV-KY-OH",Greenup County,21,worthington-ky-41183
60855,24010,7878,zip,NJ,NJ,Mount Tabor,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,34,mount-tabor-nj-7878
79298,24010,48636,zip,MI,MI,Luzerne,,Oscoda County,26,luzerne-mi-48636
88096,24010,68663,zip,NE,NE,Silver Creek,"Grand Island, NE",Merrick County,31,silver-creek-ne-68663
71545,24010,31518,zip,GA,GA,Bristol,,Appling County,13,bristol-ga-31518
77264,24010,44651,zip,OH,OH,Carrollton,"Canton-Massillon, OH",Carroll County,39,carrollton-oh-44651
94686,24010,84752,zip,UT,UT,Minersville,,Beaver County,49,minersville-ut-84752
80198,24018,50168,zip,IA,IA,Mingo,"Des Moines-West Des Moines, IA",Jasper County,19,mingo-ia-50168
83425,24018,57751,zip,SD,SD,Keystone,"Rapid City, SD",Pennington County,46,keystone-sd-57751
76928,24018,43976,zip,OH,OH,Hopedale,,Harrison County,39,hopedale-oh-43976
87976,24018,68402,zip,NE,NE,Malcolm,"Lincoln, NE",Lancaster County,31,malcolm-ne-68402
58256,24018,1088,zip,MA,MA,Hatfield,"Springfield, MA",Hampshire County,25,hatfield-ma-1088
75981,24018,41267,zip,KY,KY,,,Martin County,21,
94343,24018,83845,zip,ID,ID,Moyie Springs,,Boundary County,16,moyie-springs-id-83845
81657,24018,54408,zip,WI,WI,Aniwa,"Wausau-Weston, WI",Marathon County,55,aniwa-wi-54408
66557,24018,20690,zip,MD,MD,Tall Timbers,"California-Lexington Park, MD",Saint Marys County,24,tall-timbers-md-20690
87167,24030,66418,zip,KS,KS,Mayetta,"Topeka, KS",Jackson County,20,mayetta-ks-66418
60032,24030,5826,zip,VT,VT,Craftsbury,,Orleans County,50,craftsbury-vt-5826
81033,24030,52585,zip,IA,IA,Richland,,Keokuk County,19,richland-ia-52585
83639,24030,58381,zip,ND,ND,Warwick,,Benson County,38,warwick-nd-58381
76897,24036,43932,zip,OH,OH,Irondale,"Weirton-Steubenville, WV-OH",Jefferson County,39,irondale-oh-43932
68775,24036,25839,zip,WV,WV,Fairdale,"Beckley, WV",Raleigh County,54,fairdale-wv-25839
62765,24036,12815,zip,NY,NY,Brant Lake,"Glens Falls, NY",Warren County,36,brant-lake-ny-12815
87547,24036,67344,zip,KS,KS,Elk City,"Coffeyville, KS",Montgomery County,20,elk-city-ks-67344
86097,24036,63545,zip,MO,MO,Green City,,Sullivan County,29,green-city-mo-63545
65239,24036,17881,zip,PA,PA,Trevorton,"Sunbury, PA",Northumberland County,42,trevorton-pa-17881
98336,24043,95641,zip,CA,CA,Isleton,"Sacramento-Roseville-Folsom, CA",Sacramento County,6,isleton-ca-95641
73319,24045,35097,zip,AL,AL,Locust Fork,"Birmingham-Hoover, AL",Blount County,1,locust-fork-al-35097
85254,24045,62006,zip,IL,IL,Batchtown,"St. Louis, MO-IL",Calhoun County,17,batchtown-il-62006
62591,24045,12469,zip,NY,NY,Preston Hollow,"Albany-Schenectady-Troy, NY",Albany County,36,preston-hollow-ny-12469
92173,24045,77974,zip,TX,TX,Meyersville,,De Witt County,48,meyersville-tx-77974
63265,24045,13744,zip,NY,NY,Castle Creek,"Binghamton, NY",Broome County,36,castle-creek-ny-13744
62547,24053,12418,zip,NY,NY,Cornwallville,,Greene County,36,cornwallville-ny-12418
64783,24053,16863,zip,PA,PA,Olanta,"DuBois, PA",Clearfield County,42,olanta-pa-16863
93555,24056,80820,zip,CO,CO,Guffey,"Denver-Aurora-Lakewood, CO",Park County,8,guffey-co-80820
74332,24056,37361,zip,TN,TN,Ocoee,"Cleveland, TN",Polk County,47,ocoee-tn-37361
63767,24058,14839,zip,NY,NY,Canisteo,"Corning, NY",Steuben County,36,canisteo-ny-14839
67554,24058,23128,zip,VA,VA,Gloucester,"Virginia Beach-Norfolk-Newport News, VA-NC",Mathews County,51,gloucester-va-23128
76047,24058,41544,zip,KY,KY,McCarr,,Pike County,21,mccarr-ky-41544
58349,24058,1366,zip,MA,MA,Petersham,"Worcester, MA-CT",Worcester County,25,petersham-ma-1366
87322,24058,66780,zip,KS,KS,Walnut,"Pittsburg, KS",Crawford County,20,walnut-ks-66780
