Population,MedianIncome,RegionName,year,state_fip,_last_synced_
1351,86591,36555,2021,1,2023-12-02 16:47:55
1559,41589,36574,2021,1,2023-12-02 16:47:55
734,17455,36749,2021,1,2023-12-02 16:47:55
290,27788,36773,2021,1,2023-12-02 16:47:55
473,30759,36858,2021,1,2023-12-02 16:47:55
16267,65469,99501,2021,2,2023-12-02 16:47:55
26288,101483,99502,2021,2,2023-12-02 16:47:55
12360,67397,99503,2021,2,2023-12-02 16:47:55
40872,78364,99504,2021,2,2023-12-02 16:47:55
35916,93265,99507,2021,2,2023-12-02 16:47:55
39926,66601,99508,2021,2,2023-12-02 16:47:55
21596,103942,99515,2021,2,2023-12-02 16:47:55
21428,152098,99516,2021,2,2023-12-02 16:47:55
16014,85964,99517,2021,2,2023-12-02 16:47:55
10180,80533,99518,2021,2,2023-12-02 16:47:55
346,105558,99540,2021,2,2023-12-02 16:47:55
2786,53886,99556,2021,2,2023-12-02 16:47:55
7819,111482,99567,2021,2,2023-12-02 16:47:55
471,72000,99568,2021,2,2023-12-02 16:47:55
226,109107,99572,2021,2,2023-12-02 16:47:55
2671,76667,99574,2021,2,2023-12-02 16:47:55
28264,121694,99577,2021,2,2023-12-02 16:47:55
2029,104938,99587,2021,2,2023-12-02 16:47:55
10852,67119,99603,2021,2,2023-12-02 16:47:55
119,-666666666,99605,2021,2,2023-12-02 16:47:55
2064,70363,99610,2021,2,2023-12-02 16:47:55
14594,67965,99611,2021,2,2023-12-02 16:47:55
12750,86643,99615,2021,2,2023-12-02 16:47:55
21510,82188,99623,2021,2,2023-12-02 16:47:55
285,84148,99631,2021,2,2023-12-02 16:47:55
1170,45972,99639,2021,2,2023-12-02 16:47:55
30706,85530,99645,2021,2,2023-12-02 16:47:55
43671,80614,99654,2021,2,2023-12-02 16:47:55
404,74464,99663,2021,2,2023-12-02 16:47:55
4383,67344,99664,2021,2,2023-12-02 16:47:55
17725,79844,99669,2021,2,2023-12-02 16:47:55
3191,74586,99672,2021,2,2023-12-02 16:47:55
1296,56118,99674,2021,2,2023-12-02 16:47:55
1569,62500,99676,2021,2,2023-12-02 16:47:55
3978,99269,99686,2021,2,2023-12-02 16:47:55
2509,55000,99688,2021,2,2023-12-02 16:47:55
17781,66126,99701,2021,2,2023-12-02 16:47:55
22925,88824,99705,2021,2,2023-12-02 16:47:55
27880,75913,99709,2021,2,2023-12-02 16:47:55
13260,95948,99712,2021,2,2023-12-02 16:47:55
1016,66964,99714,2021,2,2023-12-02 16:47:55
261,62788,99721,2021,2,2023-12-02 16:47:55
5126,93661,99723,2021,2,2023-12-02 16:47:55
4502,76503,99737,2021,2,2023-12-02 16:47:55
241,78250,99747,2021,2,2023-12-02 16:47:55
925,62321,99766,2021,2,2023-12-02 16:47:55
556,84000,99782,2021,2,2023-12-02 16:47:55
29976,91086,99801,2021,2,2023-12-02 16:47:55
2264,77130,99824,2021,2,2023-12-02 16:47:55
2169,63158,99827,2021,2,2023-12-02 16:47:55
3368,71696,99833,2021,2,2023-12-02 16:47:55
8514,82083,99835,2021,2,2023-12-02 16:47:55
13942,77820,99901,2021,2,2023-12-02 16:47:55
2161,54946,99929,2021,2,2023-12-02 16:47:55
8105,47813,85003,2021,4,2023-12-02 16:47:56
9071,59913,85004,2021,4,2023-12-02 16:47:56
24777,46963,85006,2021,4,2023-12-02 16:47:56
14169,43716,85007,2021,4,2023-12-02 16:47:56
59734,51351,85008,2021,4,2023-12-02 16:47:56
51713,41013,85009,2021,4,2023-12-02 16:47:56
7861,72708,85012,2021,4,2023-12-02 16:47:56
20163,61215,85013,2021,4,2023-12-02 16:47:56
26120,59168,85014,2021,4,2023-12-02 16:47:56
41848,42823,85015,2021,4,2023-12-02 16:47:56
36320,71318,85016,2021,4,2023-12-02 16:47:56
41195,46150,85017,2021,4,2023-12-02 16:47:56
37558,78640,85018,2021,4,2023-12-02 16:47:56
29084,48374,85019,2021,4,2023-12-02 16:47:56
33582,67361,85020,2021,4,2023-12-02 16:47:56
39611,51193,85021,2021,4,2023-12-02 16:47:56
50320,60134,85022,2021,4,2023-12-02 16:47:56
33985,62185,85023,2021,4,2023-12-02 16:47:56
24947,81359,85024,2021,4,2023-12-02 16:47:56
38136,64886,85027,2021,4,2023-12-02 16:47:56
18136,105472,85028,2021,4,2023-12-02 16:47:56
47886,53565,85029,2021,4,2023-12-02 16:47:56
33410,56185,85031,2021,4,2023-12-02 16:47:56
69352,62805,85032,2021,4,2023-12-02 16:47:56
60114,51028,85033,2021,4,2023-12-02 16:47:56
5001,37981,85034,2021,4,2023-12-02 16:47:56
54524,48632,85035,2021,4,2023-12-02 16:47:56
52061,65733,85037,2021,4,2023-12-02 16:47:56
33802,48403,85040,2021,4,2023-12-02 16:47:56
62369,59416,85041,2021,4,2023-12-02 16:47:56
45315,71722,85042,2021,4,2023-12-02 16:47:56
38938,57941,85043,2021,4,2023-12-02 16:47:56
40815,84571,85044,2021,4,2023-12-02 16:47:56
6645,141615,85045,2021,4,2023-12-02 16:47:56
34039,102655,85048,2021,4,2023-12-02 16:47:56
31248,113020,85050,2021,4,2023-12-02 16:47:56
43623,47086,85051,2021,4,2023-12-02 16:47:56
28939,56495,85053,2021,4,2023-12-02 16:47:56
8131,90510,85054,2021,4,2023-12-02 16:47:56
19744,136577,85083,2021,4,2023-12-02 16:47:56
26505,105966,85085,2021,4,2023-12-02 16:47:56
43083,108874,85086,2021,4,2023-12-02 16:47:56
8600,103824,85087,2021,4,2023-12-02 16:47:56
12504,71474,85118,2021,4,2023-12-02 16:47:56
23792,61028,85119,2021,4,2023-12-02 16:47:56
29062,47048,85120,2021,4,2023-12-02 16:47:56
54726,57542,85122,2021,4,2023-12-02 16:47:56
9017,48044,85123,2021,4,2023-12-02 16:47:56
17032,49562,85128,2021,4,2023-12-02 16:47:56
17032,51471,85131,2021,4,2023-12-02 16:47:56
38485,63623,85132,2021,4,2023-12-02 16:47:56
374,36477,85135,2021,4,2023-12-02 16:47:56
2506,58750,85137,2021,4,2023-12-02 16:47:56
46647,83500,85138,2021,4,2023-12-02 16:47:56
18596,72549,85139,2021,4,2023-12-02 16:47:56
45352,82376,85140,2021,4,2023-12-02 16:47:56
78246,103075,85142,2021,4,2023-12-02 16:47:56
38548,77806,85143,2021,4,2023-12-02 16:47:56
3403,79541,85145,2021,4,2023-12-02 16:47:56
2679,35603,85173,2021,4,2023-12-02 16:47:56
2239,58076,85192,2021,4,2023-12-02 16:47:56
5303,53805,85193,2021,4,2023-12-02 16:47:56
7137,65337,85194,2021,4,2023-12-02 16:47:56
53402,49844,85201,2021,4,2023-12-02 16:47:56
38663,56652,85202,2021,4,2023-12-02 16:47:56
38719,62514,85203,2021,4,2023-12-02 16:47:56
67614,58542,85204,2021,4,2023-12-02 16:47:56
44195,62047,85205,2021,4,2023-12-02 16:47:56
35163,56967,85206,2021,4,2023-12-02 16:47:56
49699,83696,85207,2021,4,2023-12-02 16:47:56
36837,59684,85208,2021,4,2023-12-02 16:47:56
39726,68906,85209,2021,4,2023-12-02 16:47:56
40292,49598,85210,2021,4,2023-12-02 16:47:56
43326,109122,85212,2021,4,2023-12-02 16:47:56
37247,87268,85213,2021,4,2023-12-02 16:47:56
16013,76639,85215,2021,4,2023-12-02 16:47:56
49065,78745,85224,2021,4,2023-12-02 16:47:56
73301,71104,85225,2021,4,2023-12-02 16:47:56
41988,94728,85226,2021,4,2023-12-02 16:47:56
37651,92194,85233,2021,4,2023-12-02 16:47:56
50328,98338,85234,2021,4,2023-12-02 16:47:56
36274,82573,85248,2021,4,2023-12-02 16:47:56
43863,130938,85249,2021,4,2023-12-02 16:47:56
15937,88835,85250,2021,4,2023-12-02 16:47:56
40017,78733,85251,2021,4,2023-12-02 16:47:56
17212,159846,85253,2021,4,2023-12-02 16:47:56
44752,104284,85254,2021,4,2023-12-02 16:47:56
41888,132266,85255,2021,4,2023-12-02 16:47:56
30647,73795,85257,2021,4,2023-12-02 16:47:56
25343,96066,85258,2021,4,2023-12-02 16:47:56
22402,121085,85259,2021,4,2023-12-02 16:47:56
38320,94345,85260,2021,4,2023-12-02 16:47:56
12701,150037,85262,2021,4,2023-12-02 16:47:56
3083,125915,85263,2021,4,2023-12-02 16:47:56
1374,61000,85264,2021,4,2023-12-02 16:47:56
12145,141732,85266,2021,4,2023-12-02 16:47:56
23810,90435,85268,2021,4,2023-12-02 16:47:56
66878,49204,85281,2021,4,2023-12-02 16:47:56
52066,64151,85282,2021,4,2023-12-02 16:47:56
46375,65808,85283,2021,4,2023-12-02 16:47:56
19067,132837,85284,2021,4,2023-12-02 16:47:56
46755,106053,85286,2021,4,2023-12-02 16:47:56
51813,106389,85295,2021,4,2023-12-02 16:47:56
49252,102398,85296,2021,4,2023-12-02 16:47:56
34349,115000,85297,2021,4,2023-12-02 16:47:56
40894,129277,85298,2021,4,2023-12-02 16:47:56
67736,40717,85301,2021,4,2023-12-02 16:47:56
40946,52663,85302,2021,4,2023-12-02 16:47:56
34617,64168,85303,2021,4,2023-12-02 16:47:56
28587,73295,85304,2021,4,2023-12-02 16:47:56
14485,91250,85305,2021,4,2023-12-02 16:47:56
23598,66945,85306,2021,4,2023-12-02 16:47:56
11665,67319,85307,2021,4,2023-12-02 16:47:56
63827,84727,85308,2021,4,2023-12-02 16:47:56
19664,107917,85310,2021,4,2023-12-02 16:47:56
723,40913,85320,2021,4,2023-12-02 16:47:56
3745,37851,85321,2021,4,2023-12-02 16:47:56
443,66250,85322,2021,4,2023-12-02 16:47:56
44512,65021,85323,2021,4,2023-12-02 16:47:56
2485,63843,85324,2021,4,2023-12-02 16:47:56
1215,42629,85325,2021,4,2023-12-02 16:47:56
71621,71617,85326,2021,4,2023-12-02 16:47:56
30647,108213,85331,2021,4,2023-12-02 16:47:56
1758,55104,85332,2021,4,2023-12-02 16:47:56
35410,65072,85335,2021,4,2023-12-02 16:47:56
10318,39161,85336,2021,4,2023-12-02 16:47:56
2507,41689,85337,2021,4,2023-12-02 16:47:56
57464,86271,85338,2021,4,2023-12-02 16:47:56
50260,85007,85339,2021,4,2023-12-02 16:47:56
35643,103808,85340,2021,4,2023-12-02 16:47:56
1753,50000,85342,2021,4,2023-12-02 16:47:56
9369,45934,85344,2021,4,2023-12-02 16:47:56
59631,55806,85345,2021,4,2023-12-02 16:47:56
2312,-666666666,85346,2021,4,2023-12-02 16:47:56
2156,46107,85348,2021,4,2023-12-02 16:47:56
25772,44090,85349,2021,4,2023-12-02 16:47:56
18838,54681,85350,2021,4,2023-12-02 16:47:56
28095,44920,85351,2021,4,2023-12-02 16:47:56
42058,77905,85353,2021,4,2023-12-02 16:47:56
7359,65081,85354,2021,4,2023-12-02 16:47:56
12713,100586,85355,2021,4,2023-12-02 16:47:56
4220,62672,85356,2021,4,2023-12-02 16:47:56
6970,60651,85361,2021,4,2023-12-02 16:47:56
705,41367,85362,2021,4,2023-12-02 16:47:56
6908,44595,85363,2021,4,2023-12-02 16:47:56
72225,51581,85364,2021,4,2023-12-02 16:47:56
49699,59233,85365,2021,4,2023-12-02 16:47:56
20326,49794,85367,2021,4,2023-12-02 16:47:56
20366,62609,85373,2021,4,2023-12-02 16:47:56
40143,67527,85374,2021,4,2023-12-02 16:47:56
26479,58963,85375,2021,4,2023-12-02 16:47:56
3555,114570,85377,2021,4,2023-12-02 16:47:56
9540,56585,85378,2021,4,2023-12-02 16:47:56
48157,87397,85379,2021,4,2023-12-02 16:47:56
26385,79665,85381,2021,4,2023-12-02 16:47:56
41508,80795,85382,2021,4,2023-12-02 16:47:56
66707,125200,85383,2021,4,2023-12-02 16:47:56
14518,81719,85387,2021,4,2023-12-02 16:47:56
33299,90734,85388,2021,4,2023-12-02 16:47:56
9317,58220,85390,2021,4,2023-12-02 16:47:56
38772,74398,85392,2021,4,2023-12-02 16:47:56
36531,99317,85395,2021,4,2023-12-02 16:47:56
32413,105323,85396,2021,4,2023-12-02 16:47:56
12903,60905,85501,2021,4,2023-12-02 16:47:56
312,77784,85532,2021,4,2023-12-02 16:47:56
2681,56629,85534,2021,4,2023-12-02 16:47:56
2872,41917,85539,2021,4,2023-12-02 16:47:56
22746,55036,85541,2021,4,2023-12-02 16:47:56
4073,48191,85543,2021,4,2023-12-02 16:47:56
2632,49413,85544,2021,4,2023-12-02 16:47:56
648,38423,85545,2021,4,2023-12-02 16:47:56
20189,54551,85546,2021,4,2023-12-02 16:47:56
6601,66425,85552,2021,4,2023-12-02 16:47:56
1522,32125,85553,2021,4,2023-12-02 16:47:56
430,28750,85554,2021,4,2023-12-02 16:47:56
9590,53084,85602,2021,4,2023-12-02 16:47:56
6587,40409,85603,2021,4,2023-12-02 16:47:56
633,37000,85605,2021,4,2023-12-02 16:47:56
845,51953,85606,2021,4,2023-12-02 16:47:56
17394,39600,85607,2021,4,2023-12-02 16:47:56
817,47344,85610,2021,4,2023-12-02 16:47:56
1423,54844,85611,2021,4,2023-12-02 16:47:56
23485,55047,85614,2021,4,2023-12-02 16:47:56
9033,79066,85615,2021,4,2023-12-02 16:47:56
5216,49981,85616,2021,4,2023-12-02 16:47:56
1113,37679,85617,2021,4,2023-12-02 16:47:56
26,-666666666,85619,2021,4,2023-12-02 16:47:56
21688,32613,85621,2021,4,2023-12-02 16:47:56
6180,68580,85622,2021,4,2023-12-02 16:47:56
4927,58965,85623,2021,4,2023-12-02 16:47:56
1339,36938,85624,2021,4,2023-12-02 16:47:56
1866,42446,85625,2021,4,2023-12-02 16:47:56
29319,95227,85629,2021,4,2023-12-02 16:47:56
1811,45203,85630,2021,4,2023-12-02 16:47:56
3521,44871,85631,2021,4,2023-12-02 16:47:56
784,43676,85632,2021,4,2023-12-02 16:47:56
35167,57689,85635,2021,4,2023-12-02 16:47:56
1130,80093,85637,2021,4,2023-12-02 16:47:56
1667,48640,85638,2021,4,2023-12-02 16:47:56
86,-666666666,85640,2021,4,2023-12-02 16:47:56
30080,105841,85641,2021,4,2023-12-02 16:47:56
8565,46926,85643,2021,4,2023-12-02 16:47:56
1602,44792,85645,2021,4,2023-12-02 16:47:56
1274,74714,85646,2021,4,2023-12-02 16:47:56
21007,54563,85648,2021,4,2023-12-02 16:47:56
14447,74707,85650,2021,4,2023-12-02 16:47:56
19977,74289,85653,2021,4,2023-12-02 16:47:56
15494,95507,85658,2021,4,2023-12-02 16:47:56
5283,44777,85701,2021,4,2023-12-02 16:47:56
34597,68976,85704,2021,4,2023-12-02 16:47:56
55714,32150,85705,2021,4,2023-12-02 16:47:56
57761,42081,85706,2021,4,2023-12-02 16:47:56
52385,48583,85710,2021,4,2023-12-02 16:47:56
41369,45984,85711,2021,4,2023-12-02 16:47:56
31161,39800,85712,2021,4,2023-12-02 16:47:56
45904,43794,85713,2021,4,2023-12-02 16:47:56
15828,42267,85714,2021,4,2023-12-02 16:47:56
18609,75681,85715,2021,4,2023-12-02 16:47:56
31317,43907,85716,2021,4,2023-12-02 16:47:56
26377,99697,85718,2021,4,2023-12-02 16:47:56
47922,35985,85719,2021,4,2023-12-02 16:47:56
38674,55295,85730,2021,4,2023-12-02 16:47:56
10811,63497,85735,2021,4,2023-12-02 16:47:56
4473,55699,85736,2021,4,2023-12-02 16:47:56
22331,92868,85737,2021,4,2023-12-02 16:47:56
17216,72819,85739,2021,4,2023-12-02 16:47:56
34020,63660,85741,2021,4,2023-12-02 16:47:56
28938,83057,85742,2021,4,2023-12-02 16:47:56
30655,76706,85743,2021,4,2023-12-02 16:47:56
37566,58396,85745,2021,4,2023-12-02 16:47:56
46452,59097,85746,2021,4,2023-12-02 16:47:56
26083,98682,85747,2021,4,2023-12-02 16:47:56
19858,84345,85748,2021,4,2023-12-02 16:47:56
18217,99715,85749,2021,4,2023-12-02 16:47:56
24440,89808,85750,2021,4,2023-12-02 16:47:56
17352,98196,85755,2021,4,2023-12-02 16:47:56
36163,58885,85756,2021,4,2023-12-02 16:47:56
20440,64400,85757,2021,4,2023-12-02 16:47:56
18855,52531,85901,2021,4,2023-12-02 16:47:56
562,64205,85920,2021,4,2023-12-02 16:47:56
1855,42010,85924,2021,4,2023-12-02 16:47:56
4487,71827,85925,2021,4,2023-12-02 16:47:56
125,-666666666,85927,2021,4,2023-12-02 16:47:56
565,44338,85928,2021,4,2023-12-02 16:47:56
7377,49600,85929,2021,4,2023-12-02 16:47:56
235,76220,85931,2021,4,2023-12-02 16:47:56
636,88459,85932,2021,4,2023-12-02 16:47:56
2908,41369,85933,2021,4,2023-12-02 16:47:56
4429,66025,85935,2021,4,2023-12-02 16:47:56
4057,64531,85936,2021,4,2023-12-02 16:47:56
9058,52967,85937,2021,4,2023-12-02 16:47:56
2359,47577,85938,2021,4,2023-12-02 16:47:56
3977,78248,85939,2021,4,2023-12-02 16:47:56
1524,56625,85940,2021,4,2023-12-02 16:47:56
37157,56561,86001,2021,4,2023-12-02 16:47:56
36337,72296,86004,2021,4,2023-12-02 16:47:56
15921,72799,86005,2021,4,2023-12-02 16:47:56
1115,103351,86015,2021,4,2023-12-02 16:47:56
780,74575,86017,2021,4,2023-12-02 16:47:56
771,85568,86018,2021,4,2023-12-02 16:47:56
4189,56486,86021,2021,4,2023-12-02 16:47:56
2041,44048,86022,2021,4,2023-12-02 16:47:56
1004,78594,86024,2021,4,2023-12-02 16:47:56
5253,50057,86025,2021,4,2023-12-02 16:47:56
73,86042,86038,2021,4,2023-12-02 16:47:56
10824,54252,86040,2021,4,2023-12-02 16:47:56
5826,58199,86046,2021,4,2023-12-02 16:47:56
14388,41735,86047,2021,4,2023-12-02 16:47:56
25178,60907,86301,2021,4,2023-12-02 16:47:56
18452,60037,86303,2021,4,2023-12-02 16:47:56
18421,69609,86305,2021,4,2023-12-02 16:47:56
39118,57038,86314,2021,4,2023-12-02 16:47:56
9096,64525,86315,2021,4,2023-12-02 16:47:56
2972,37847,86320,2021,4,2023-12-02 16:47:56
12487,46886,86322,2021,4,2023-12-02 16:47:56
18913,48086,86323,2021,4,2023-12-02 16:47:56
4419,38902,86324,2021,4,2023-12-02 16:47:56
5598,66346,86325,2021,4,2023-12-02 16:47:56
24896,46069,86326,2021,4,2023-12-02 16:47:56
9894,59602,86327,2021,4,2023-12-02 16:47:56
2017,38500,86332,2021,4,2023-12-02 16:47:56
7012,44715,86333,2021,4,2023-12-02 16:47:56
4402,53897,86334,2021,4,2023-12-02 16:47:56
4593,44142,86335,2021,4,2023-12-02 16:47:56
10890,56737,86336,2021,4,2023-12-02 16:47:56
1610,31716,86337,2021,4,2023-12-02 16:47:56
129,110563,86343,2021,4,2023-12-02 16:47:56
6300,70341,86351,2021,4,2023-12-02 16:47:56
28352,53744,86401,2021,4,2023-12-02 16:47:56
18068,48369,86403,2021,4,2023-12-02 16:47:56
17966,63423,86404,2021,4,2023-12-02 16:47:56
24050,66298,86406,2021,4,2023-12-02 16:47:56
29109,44387,86409,2021,4,2023-12-02 16:47:56
11077,41731,86413,2021,4,2023-12-02 16:47:56
15630,61475,86426,2021,4,2023-12-02 16:47:56
8391,47335,86429,2021,4,2023-12-02 16:47:56
4000,31381,86432,2021,4,2023-12-02 16:47:56
1089,30196,86436,2021,4,2023-12-02 16:47:56
661,40671,86438,2021,4,2023-12-02 16:47:56
8130,55480,86440,2021,4,2023-12-02 16:47:56
1815,33567,86441,2021,4,2023-12-02 16:47:56
33477,41199,86442,2021,4,2023-12-02 16:47:56
1517,50962,86444,2021,4,2023-12-02 16:47:56
14037,33263,71601,2021,5,2023-12-02 16:47:57
16094,58341,71602,2021,5,2023-12-02 16:47:57
30376,46089,71603,2021,5,2023-12-02 16:47:57
10879,44906,71635,2021,5,2023-12-02 16:47:57
3251,33579,71638,2021,5,2023-12-02 16:47:57
5640,36679,71639,2021,5,2023-12-02 16:47:57
2800,24370,71640,2021,5,2023-12-02 16:47:57
6575,39438,71646,2021,5,2023-12-02 16:47:57
1104,47321,71652,2021,5,2023-12-02 16:47:57
4489,44142,71653,2021,5,2023-12-02 16:47:57
4647,36250,71654,2021,5,2023-12-02 16:47:57
14286,43241,71655,2021,5,2023-12-02 16:47:57
869,-666666666,71660,2021,5,2023-12-02 16:47:57
5186,48732,71665,2021,5,2023-12-02 16:47:57
6600,53216,71667,2021,5,2023-12-02 16:47:57
987,38924,71670,2021,5,2023-12-02 16:47:57
8552,42772,71671,2021,5,2023-12-02 16:47:57
1808,39734,71675,2021,5,2023-12-02 16:47:57
17730,44280,71701,2021,5,2023-12-02 16:47:57
2011,50464,71720,2021,5,2023-12-02 16:47:57
274,35000,71725,2021,5,2023-12-02 16:47:57
29344,46781,71730,2021,5,2023-12-02 16:47:57
4780,31440,71742,2021,5,2023-12-02 16:47:57
3351,46792,71743,2021,5,2023-12-02 16:47:57
3049,59143,71744,2021,5,2023-12-02 16:47:57
16707,38526,71753,2021,5,2023-12-02 16:47:57
2881,48235,71762,2021,5,2023-12-02 16:47:57
1704,57679,71763,2021,5,2023-12-02 16:47:57
1663,56700,71764,2021,5,2023-12-02 16:47:57
3053,35429,71770,2021,5,2023-12-02 16:47:57
15972,45980,71801,2021,5,2023-12-02 16:47:57
7895,61045,71822,2021,5,2023-12-02 16:47:57
994,29694,71826,2021,5,2023-12-02 16:47:57
925,63400,71827,2021,5,2023-12-02 16:47:57
10617,50234,71832,2021,5,2023-12-02 16:47:57
1781,38125,71833,2021,5,2023-12-02 16:47:57
4752,54505,71837,2021,5,2023-12-02 16:47:57
1945,34415,71845,2021,5,2023-12-02 16:47:57
2044,40417,71851,2021,5,2023-12-02 16:47:57
10137,45475,71852,2021,5,2023-12-02 16:47:57
36164,44849,71854,2021,5,2023-12-02 16:47:57
5160,40552,71857,2021,5,2023-12-02 16:47:57
346,32621,71859,2021,5,2023-12-02 16:47:57
2027,28077,71860,2021,5,2023-12-02 16:47:57
1884,43875,71861,2021,5,2023-12-02 16:47:57
29241,48485,71901,2021,5,2023-12-02 16:47:57
18141,61312,71909,2021,5,2023-12-02 16:47:57
46803,49692,71913,2021,5,2023-12-02 16:47:57
3706,60313,71921,2021,5,2023-12-02 16:47:57
14624,45205,71923,2021,5,2023-12-02 16:47:57
4394,49269,71929,2021,5,2023-12-02 16:47:57
1128,33589,71933,2021,5,2023-12-02 16:47:57
2274,46389,71937,2021,5,2023-12-02 16:47:57
3891,35531,71943,2021,5,2023-12-02 16:47:57
898,27266,71949,2021,5,2023-12-02 16:47:57
13098,45771,71953,2021,5,2023-12-02 16:47:57
1415,42933,71956,2021,5,2023-12-02 16:47:57
2979,43214,71957,2021,5,2023-12-02 16:47:57
2381,42102,71958,2021,5,2023-12-02 16:47:57
689,57375,71959,2021,5,2023-12-02 16:47:57
4817,57500,71964,2021,5,2023-12-02 16:47:57
5470,69780,71968,2021,5,2023-12-02 16:47:57
404,52996,71971,2021,5,2023-12-02 16:47:57
19474,71576,72002,2021,5,2023-12-02 16:47:57
103,62969,72005,2021,5,2023-12-02 16:47:57
2236,44241,72006,2021,5,2023-12-02 16:47:57
8974,73369,72007,2021,5,2023-12-02 16:47:57
5638,43619,72010,2021,5,2023-12-02 16:47:57
4671,70417,72011,2021,5,2023-12-02 16:47:57
13130,60147,72012,2021,5,2023-12-02 16:47:57
1990,44792,72013,2021,5,2023-12-02 16:47:57
27575,57324,72015,2021,5,2023-12-02 16:47:57
2667,37471,72016,2021,5,2023-12-02 16:47:57
28491,76810,72019,2021,5,2023-12-02 16:47:57
3511,40625,72020,2021,5,2023-12-02 16:47:57
3666,40611,72021,2021,5,2023-12-02 16:47:57
17189,77643,72022,2021,5,2023-12-02 16:47:57
36333,66135,72023,2021,5,2023-12-02 16:47:57
4188,52277,72024,2021,5,2023-12-02 16:47:57
733,46944,72025,2021,5,2023-12-02 16:47:57
6526,39868,72031,2021,5,2023-12-02 16:47:57
34137,53048,72032,2021,5,2023-12-02 16:47:57
47096,51526,72034,2021,5,2023-12-02 16:47:57
2454,53581,72039,2021,5,2023-12-02 16:47:57
5011,52574,72042,2021,5,2023-12-02 16:47:57
1309,53077,72044,2021,5,2023-12-02 16:47:57
1193,62448,72045,2021,5,2023-12-02 16:47:57
4105,53140,72046,2021,5,2023-12-02 16:47:57
18663,71236,72058,2021,5,2023-12-02 16:47:57
5552,71445,72065,2021,5,2023-12-02 16:47:57
2540,46250,72067,2021,5,2023-12-02 16:47:57
1932,65074,72070,2021,5,2023-12-02 16:47:57
834,64861,72073,2021,5,2023-12-02 16:47:57
39117,46795,72076,2021,5,2023-12-02 16:47:57
7643,41250,72081,2021,5,2023-12-02 16:47:57
1267,53988,72084,2021,5,2023-12-02 16:47:57
11919,51135,72086,2021,5,2023-12-02 16:47:57
1624,41350,72087,2021,5,2023-12-02 16:47:57
2235,44522,72088,2021,5,2023-12-02 16:47:57
3160,55159,72101,2021,5,2023-12-02 16:47:57
2795,51790,72102,2021,5,2023-12-02 16:47:57
14422,53641,72103,2021,5,2023-12-02 16:47:57
23606,47055,72104,2021,5,2023-12-02 16:47:57
5946,49478,72106,2021,5,2023-12-02 16:47:57
11600,42797,72110,2021,5,2023-12-02 16:47:57
1240,64000,72111,2021,5,2023-12-02 16:47:57
10851,38458,72112,2021,5,2023-12-02 16:47:57
27190,66409,72113,2021,5,2023-12-02 16:47:57
10550,25328,72114,2021,5,2023-12-02 16:47:57
20651,72910,72116,2021,5,2023-12-02 16:47:57
14495,36352,72117,2021,5,2023-12-02 16:47:57
21975,43294,72118,2021,5,2023-12-02 16:47:57
33397,67133,72120,2021,5,2023-12-02 16:47:57
3120,34655,72121,2021,5,2023-12-02 16:47:57
1100,77935,72122,2021,5,2023-12-02 16:47:57
795,33906,72125,2021,5,2023-12-02 16:47:57
3821,57000,72126,2021,5,2023-12-02 16:47:57
2212,54085,72127,2021,5,2023-12-02 16:47:57
4296,44508,72131,2021,5,2023-12-02 16:47:57
3486,60833,72132,2021,5,2023-12-02 16:47:57
3356,75698,72135,2021,5,2023-12-02 16:47:57
2370,54457,72136,2021,5,2023-12-02 16:47:57
2243,45348,72137,2021,5,2023-12-02 16:47:57
2326,54861,72142,2021,5,2023-12-02 16:47:57
34033,45592,72143,2021,5,2023-12-02 16:47:57
12338,62921,72150,2021,5,2023-12-02 16:47:57
3672,47222,72153,2021,5,2023-12-02 16:47:57
9433,59032,72160,2021,5,2023-12-02 16:47:57
1394,41875,72167,2021,5,2023-12-02 16:47:57
9726,61545,72173,2021,5,2023-12-02 16:47:57
9352,61629,72176,2021,5,2023-12-02 16:47:57
875,69676,72201,2021,5,2023-12-02 16:47:57
9694,50456,72202,2021,5,2023-12-02 16:47:57
30628,37229,72204,2021,5,2023-12-02 16:47:57
21654,57185,72205,2021,5,2023-12-02 16:47:57
22103,42125,72206,2021,5,2023-12-02 16:47:57
11408,83720,72207,2021,5,2023-12-02 16:47:57
33585,39291,72209,2021,5,2023-12-02 16:47:57
14809,56752,72210,2021,5,2023-12-02 16:47:57
